bookmarked_at,BookmarkedAt,post_url,PostUrl,post_title,PostTitle
"March 13, 2021 at 12:07AM","March 13, 2021 at 12:07AM",https://medium.com/swlh/charticulator-b513d18e5f00?source=ifttt--------------2,https://medium.com/swlh/charticulator-b513d18e5f00?source=ifttt--------------2,Charticulator,Charticulator
"March 13, 2021 at 12:10AM","March 13, 2021 at 12:10AM",https://medium.com/nightingale/good-dashboards-inform-great-dashboards-align-bb2a12dc7943?source=ifttt--------------2,https://medium.com/nightingale/good-dashboards-inform-great-dashboards-align-bb2a12dc7943?source=ifttt--------------2,Good Dashboards Inform. Great Dashboards Align.,Good Dashboards Inform. Great Dashboards Align.
"March 16, 2021 at 11:23PM","March 16, 2021 at 11:23PM",https://towardsdatascience.com/little-known-ways-to-make-your-data-visualization-awesome-890d71b6e365?source=ifttt--------------2,https://towardsdatascience.com/little-known-ways-to-make-your-data-visualization-awesome-890d71b6e365?source=ifttt--------------2,Little Known Ways to Make your Data Visualization Awesome,Little Known Ways to Make your Data Visualization Awesome
"March 17, 2021 at 06:24AM","March 17, 2021 at 06:24AM",https://medium.com/data-visualization-weekly/interesting-data-visualization-projects-to-look-at-and-learn-from-dataviz-weekly-985cc3f9ecea?source=ifttt--------------2,https://medium.com/data-visualization-weekly/interesting-data-visualization-projects-to-look-at-and-learn-from-dataviz-weekly-985cc3f9ecea?source=ifttt--------------2,Interesting Data Visualization Projects to Look at and Learn from -- DataViz Weekly,Interesting Data Visualization Projects to Look at and Learn from -- DataViz Weekly
"March 17, 2021 at 09:45PM","March 17, 2021 at 09:45PM",https://towardsdatascience.com/5-tips-to-improve-your-analytics-slide-decks-c5d0559259c0?source=ifttt--------------2,https://towardsdatascience.com/5-tips-to-improve-your-analytics-slide-decks-c5d0559259c0?source=ifttt--------------2,5 Tips to Improve your Analytics Slide Decks,5 Tips to Improve your Analytics Slide Decks
"March 18, 2021 at 11:35PM","March 18, 2021 at 11:35PM",https://medium.com/data-visualization-weekly/new-visual-graphics-that-make-data-talk-dataviz-weekly-342303f3754c?source=ifttt--------------2,https://medium.com/data-visualization-weekly/new-visual-graphics-that-make-data-talk-dataviz-weekly-342303f3754c?source=ifttt--------------2,New Visual Graphics That Make Data Talk -- DataViz Weekly,New Visual Graphics That Make Data Talk -- DataViz Weekly
"March 18, 2021 at 11:46PM","March 18, 2021 at 11:46PM",https://towardsdatascience.com/data-documentation-woes-heres-a-framework-6aba8f20626c?source=ifttt--------------2,https://towardsdatascience.com/data-documentation-woes-heres-a-framework-6aba8f20626c?source=ifttt--------------2,Data Documentation Woes? Here's a Framework.,Data Documentation Woes? Here's a Framework.
"March 19, 2021 at 12:01AM","March 19, 2021 at 12:01AM",https://medium.com/empathyco/how-to-design-effective-data-visualisations-2008ce1cd9a7?source=ifttt--------------2,https://medium.com/empathyco/how-to-design-effective-data-visualisations-2008ce1cd9a7?source=ifttt--------------2,How to design effective data visualisations,How to design effective data visualisations
"March 19, 2021 at 11:10PM","March 19, 2021 at 11:10PM",https://medium.com/multiple-views-visualization-research-explained/multiple-views-on-how-to-choose-a-visualization-b3ffc99fcddc?source=ifttt--------------2,https://medium.com/multiple-views-visualization-research-explained/multiple-views-on-how-to-choose-a-visualization-b3ffc99fcddc?source=ifttt--------------2,Multiple views on how to choose a visualization,Multiple views on how to choose a visualization
"March 20, 2021 at 07:21AM","March 20, 2021 at 07:21AM",https://medium.com/analytics-vidhya/is-pypolars-the-new-alternative-to-pandas-916400f03fd7?source=ifttt--------------2,https://medium.com/analytics-vidhya/is-pypolars-the-new-alternative-to-pandas-916400f03fd7?source=ifttt--------------2,Is Pypolars the New Alternative to Pandas?,Is Pypolars the New Alternative to Pandas?
"March 20, 2021 at 07:30AM","March 20, 2021 at 07:30AM",https://medium.com/pythonland/6-tricks-to-effectively-use-json-in-python-3d66381a71ea?source=ifttt--------------2,https://medium.com/pythonland/6-tricks-to-effectively-use-json-in-python-3d66381a71ea?source=ifttt--------------2,6 Tricks to Effectively Use JSON in Python,6 Tricks to Effectively Use JSON in Python
"March 20, 2021 at 10:40PM","March 20, 2021 at 10:40PM",https://uxdesign.cc/want-better-visualizations-design-for-information-exploration-fb11d7978bd0?source=ifttt--------------2,https://uxdesign.cc/want-better-visualizations-design-for-information-exploration-fb11d7978bd0?source=ifttt--------------2,Want better visualizations? Design for information exploration,Want better visualizations? Design for information exploration
"March 20, 2021 at 11:26PM","March 20, 2021 at 11:26PM",https://towardsdatascience.com/5-more-open-source-tools-to-get-started-with-data-visualisation-a03373972f81?source=ifttt--------------2,https://towardsdatascience.com/5-more-open-source-tools-to-get-started-with-data-visualisation-a03373972f81?source=ifttt--------------2,"5 'More' Open Source tools to get started with Data Visualisation, easily","5 'More' Open Source tools to get started with Data Visualisation, easily"
"March 20, 2021 at 11:56PM","March 20, 2021 at 11:56PM",https://medium.com/@scribblr42/working-with-dataviz-in-2021-whats-next-and-what-matters-356db3aa0098?source=ifttt--------------2,https://medium.com/@scribblr42/working-with-dataviz-in-2021-whats-next-and-what-matters-356db3aa0098?source=ifttt--------------2,Working with #DataViz in 2021 -- What's Next? (and what matters?),Working with #DataViz in 2021 -- What's Next? (and what matters?)
"March 21, 2021 at 12:01AM","March 21, 2021 at 12:01AM",https://towardsdatascience.com/the-right-data-visualisation-tool-for-the-job-8890c6bc8aff?source=ifttt--------------2,https://towardsdatascience.com/the-right-data-visualisation-tool-for-the-job-8890c6bc8aff?source=ifttt--------------2,The right data visualisation tool for the job,The right data visualisation tool for the job
"March 21, 2021 at 12:14AM","March 21, 2021 at 12:14AM",https://medium.com/nightingale/reactions-to-using-tableau-for-the-first-time-9e24510a7b6a?source=ifttt--------------2,https://medium.com/nightingale/reactions-to-using-tableau-for-the-first-time-9e24510a7b6a?source=ifttt--------------2,Reactions to Using Tableau for the First Time,Reactions to Using Tableau for the First Time
"March 21, 2021 at 11:31PM","March 21, 2021 at 11:31PM",https://medium.com/expedia-group-tech/rethinking-data-visualization-39e105cca4e8?source=ifttt--------------2,https://medium.com/expedia-group-tech/rethinking-data-visualization-39e105cca4e8?source=ifttt--------------2,Rethinking Data Visualization,Rethinking Data Visualization
"March 21, 2021 at 11:52PM","March 21, 2021 at 11:52PM",https://medium.com/@christina.ou1228/making-dashboards-sexy-acf7b4fc626b?source=ifttt--------------2,https://medium.com/@christina.ou1228/making-dashboards-sexy-acf7b4fc626b?source=ifttt--------------2,Making Dashboards Sexy,Making Dashboards Sexy
"March 21, 2021 at 11:54PM","March 21, 2021 at 11:54PM",https://medium.com/data-visualization-weekly/recognizing-most-interesting-new-data-visualizations-dataviz-weekly-146df0f13c31?source=ifttt--------------2,https://medium.com/data-visualization-weekly/recognizing-most-interesting-new-data-visualizations-dataviz-weekly-146df0f13c31?source=ifttt--------------2,Recognizing Most Interesting New Data Visualizations -- DataViz Weekly,Recognizing Most Interesting New Data Visualizations -- DataViz Weekly
"March 22, 2021 at 12:00AM","March 22, 2021 at 12:00AM",https://medium.com/@paymantaei/top-10-data-visualization-best-practices-f5d1c32252a2?source=ifttt--------------2,https://medium.com/@paymantaei/top-10-data-visualization-best-practices-f5d1c32252a2?source=ifttt--------------2,Top 10 Data Visualization Best Practices,Top 10 Data Visualization Best Practices
"March 22, 2021 at 09:22PM","March 22, 2021 at 09:22PM",https://medium.com/@guna24x7/tableau-building-a-custom-datasource-catalogue-using-webhooks-and-metadata-api-8b6d83cf06bf?source=ifttt--------------2,https://medium.com/@guna24x7/tableau-building-a-custom-datasource-catalogue-using-webhooks-and-metadata-api-8b6d83cf06bf?source=ifttt--------------2,Tableau  -- Building a custom datasource catalogue using Webhooks and Metadata API.,Tableau  -- Building a custom datasource catalogue using Webhooks and Metadata API.
"March 22, 2021 at 09:31PM","March 22, 2021 at 09:31PM",https://medium.com/analytics-vidhya/10-design-principles-2c5860810534?source=ifttt--------------2,https://medium.com/analytics-vidhya/10-design-principles-2c5860810534?source=ifttt--------------2,Learn these 10 design principles to take your dashboards to the next level.,Learn these 10 design principles to take your dashboards to the next level.
"March 24, 2021 at 11:18PM","March 24, 2021 at 11:18PM",https://hi.stamen.com/letter-to-a-young-data-visualizer-b08232c59712?source=ifttt--------------2,https://hi.stamen.com/letter-to-a-young-data-visualizer-b08232c59712?source=ifttt--------------2,Letter to a young data visualizer,Letter to a young data visualizer
"March 27, 2021 at 10:52PM","March 27, 2021 at 10:52PM",https://medium.com/nightingale/the-five-types-of-people-who-use-visualization-733d3998f6ef?source=ifttt--------------2,https://medium.com/nightingale/the-five-types-of-people-who-use-visualization-733d3998f6ef?source=ifttt--------------2,The Five Types of People Who Use Visualization,The Five Types of People Who Use Visualization
"March 27, 2021 at 11:19PM","March 27, 2021 at 11:19PM",https://medium.com/nightingale/the-dawn-of-a-philosophy-of-visualization-7c09a20f40b3?source=ifttt--------------2,https://medium.com/nightingale/the-dawn-of-a-philosophy-of-visualization-7c09a20f40b3?source=ifttt--------------2,The Dawn of a Philosophy of Visualization,The Dawn of a Philosophy of Visualization
"March 27, 2021 at 11:19PM","March 27, 2021 at 11:19PM",https://towardsdatascience.com/the-5-mistakes-i-kept-making-while-learning-tableau-8dc7eea962ad?source=ifttt--------------2,https://towardsdatascience.com/the-5-mistakes-i-kept-making-while-learning-tableau-8dc7eea962ad?source=ifttt--------------2,The 5 Mistakes I Kept Making While Learning Tableau,The 5 Mistakes I Kept Making While Learning Tableau
"March 27, 2021 at 11:20PM","March 27, 2021 at 11:20PM",https://medium.com/nightingale/3-essential-must-haves-for-a-business-data-visualization-tool-1436f5fc6c14?source=ifttt--------------2,https://medium.com/nightingale/3-essential-must-haves-for-a-business-data-visualization-tool-1436f5fc6c14?source=ifttt--------------2,3 Essential Must-haves for a Business Data Visualization Tool,3 Essential Must-haves for a Business Data Visualization Tool
"March 27, 2021 at 11:43PM","March 27, 2021 at 11:43PM",https://medium.com/swlh/typical-problems-in-data-analytics-6a01cfff7064?source=ifttt--------------2,https://medium.com/swlh/typical-problems-in-data-analytics-6a01cfff7064?source=ifttt--------------2,Typical Problems in Data Analytics,Typical Problems in Data Analytics
"March 27, 2021 at 11:44PM","March 27, 2021 at 11:44PM",https://towardsdatascience.com/how-to-create-beautiful-and-insightful-charts-e14a41c2cae0?source=ifttt--------------2,https://towardsdatascience.com/how-to-create-beautiful-and-insightful-charts-e14a41c2cae0?source=ifttt--------------2,How to create beautiful and insightful charts,How to create beautiful and insightful charts
"March 28, 2021 at 06:36AM","March 28, 2021 at 06:36AM",https://medium.com/askdata/the-decline-of-the-dashboards-c6eeba15881e?source=ifttt--------------2,https://medium.com/askdata/the-decline-of-the-dashboards-c6eeba15881e?source=ifttt--------------2,The decline of the Dashboards,The decline of the Dashboards
"March 28, 2021 at 06:50AM","March 28, 2021 at 06:50AM",https://medium.com/askdata/data-driven-culture-9d260cc03d3a?source=ifttt--------------2,https://medium.com/askdata/data-driven-culture-9d260cc03d3a?source=ifttt--------------2,Data-driven culture,Data-driven culture
"March 28, 2021 at 06:57AM","March 28, 2021 at 06:57AM",https://medium.com/@pixelhegel_82718/how-to-embed-tableau-dashboards-into-a-web-page-and-get-the-underground-data-19c765218f9e?source=ifttt--------------2,https://medium.com/@pixelhegel_82718/how-to-embed-tableau-dashboards-into-a-web-page-and-get-the-underground-data-19c765218f9e?source=ifttt--------------2,How to Embed Tableau Dashboards into a Web Page And Get the Underground data,How to Embed Tableau Dashboards into a Web Page And Get the Underground data
"March 28, 2021 at 06:58AM","March 28, 2021 at 06:58AM",https://blog.prototypr.io/designer-cheat-sheet-part-2-d39a56426edd?source=ifttt--------------2,https://blog.prototypr.io/designer-cheat-sheet-part-2-d39a56426edd?source=ifttt--------------2,Designer Cheat Sheet -- Part 2,Designer Cheat Sheet -- Part 2
"March 28, 2021 at 07:15AM","March 28, 2021 at 07:15AM",https://medium.com/foobar-comics/designer-cheat-sheet-16dae07a9f72?source=ifttt--------------2,https://medium.com/foobar-comics/designer-cheat-sheet-16dae07a9f72?source=ifttt--------------2,Designer Cheat Sheet,Designer Cheat Sheet
"March 28, 2021 at 11:55PM","March 28, 2021 at 11:55PM",https://levelup.gitconnected.com/25-useful-python-one-liners-that-you-should-ec613df18260?source=ifttt--------------2,https://levelup.gitconnected.com/25-useful-python-one-liners-that-you-should-ec613df18260?source=ifttt--------------2,25 Useful Python One-Liners That You Should know,25 Useful Python One-Liners That You Should know
"March 28, 2021 at 11:59PM","March 28, 2021 at 11:59PM",https://uxdesign.cc/how-to-improve-a-bad-data-visualization-cd114a44006b?source=ifttt--------------2,https://uxdesign.cc/how-to-improve-a-bad-data-visualization-cd114a44006b?source=ifttt--------------2,How to improve a bad data visualization,How to improve a bad data visualization
"March 30, 2021 at 03:09PM","March 30, 2021 at 03:09PM",https://towardsdatascience.com/7-top-tips-for-better-dashboard-design-fd577ef2345a?source=ifttt--------------2,https://towardsdatascience.com/7-top-tips-for-better-dashboard-design-fd577ef2345a?source=ifttt--------------2,7 Top Tips for Better Dashboard Design,7 Top Tips for Better Dashboard Design
